60# Number of electrodes
# x z
0.000     0.000
1.000     0.000
2.000     0.000
3.000     0.000
4.000     0.000
5.000     0.000
6.000     0.000
7.000     0.000
8.000     0.000
9.000     0.000
10.000     0.000
11.000     0.000
12.000     0.000
13.000     0.000
14.000     0.000
15.000     0.000
16.000     0.000
17.000     0.000
18.000     0.000
19.000     0.000
20.000     0.000
21.000     0.000
22.000     0.000
23.000     0.000
24.000     0.000
25.000     0.000
26.000     0.000
27.000     0.000
28.000     0.000
29.000     0.000
30.000     0.000
31.000     0.000
32.000     0.000
33.000     0.000
34.000     0.000
35.000     0.000
36.000     0.000
37.000     0.000
38.000     0.000
39.000     0.000
40.000     0.000
41.000     0.000
42.000     0.000
43.000     0.000
44.000     0.000
45.000     0.000
46.000     0.000
47.000     0.000
48.000     0.000
49.000     0.000
50.000     0.000
51.000     0.000
52.000     0.000
53.000     0.000
54.000     0.000
55.000     0.000
56.000     0.000
57.000     0.000
58.000     0.000
59.000     0.000
1350# Number of data
# a b m n rhoa
24 26 36 34 158.658
25 27 37 35 153.066
26 28 38 36 176.264
27 29 39 37 174.964
28 30 40 38 165.019
29 31 41 39 162.870
30 32 42 40 144.415
31 33 43 41 138.094
32 34 44 42 140.434
33 35 45 43 126.086
34 36 46 44 139.972
35 37 47 45 134.013
36 38 48 46 130.248
37 39 49 47 127.064
38 40 50 48 107.269
39 41 51 49 103.424
40 42 52 50 107.744
41 43 53 51 106.518
42 44 54 52 96.721
43 45 55 53 105.429
44 46 56 54 93.132
45 47 57 55 102.949
46 48 58 56 110.247
47 49 59 57 98.282
48 50 60 58 104.690
1 3 15 13 162.915
2 4 16 14 181.796
3 5 17 15 174.790
4 6 18 16 163.535
5 7 19 17 157.743
6 8 20 18 154.048
7 9 21 19 164.208
8 10 22 20 162.510
9 11 23 21 110.132
10 12 24 22 89.645
11 13 25 23 96.878
12 14 26 24 113.026
13 15 27 25 140.202
14 16 28 26 164.129
15 17 29 27 201.470
16 18 30 28 183.349
17 19 31 29 171.355
18 20 32 30 169.147
19 21 33 31 145.683
20 22 34 32 128.771
21 23 35 33 117.041
22 24 36 34 103.952
23 25 37 35 111.161
24 26 38 36 96.444
25 27 39 37 88.009
26 28 40 38 105.040
27 29 41 39 100.748
28 30 42 40 85.308
29 31 43 41 101.524
30 32 44 42 104.449
31 33 45 43 87.868
32 34 46 44 90.080
33 35 47 45 81.011
34 36 48 46 86.126
35 37 49 47 86.821
36 38 50 48 76.797
37 39 51 49 83.201
38 40 52 50 83.940
39 41 53 51 72.659
40 42 54 52 70.020
41 43 55 53 81.081
42 44 56 54 76.644
43 45 57 55 80.518
44 46 58 56 94.949
45 47 59 57 72.492
46 48 60 58 85.304
1 4 16 13 174.724
2 5 17 14 195.868
3 6 18 15 188.211
4 7 19 16 178.852
5 8 20 17 169.816
6 9 21 18 170.528
7 10 22 19 157.045
8 11 23 20 130.069
9 12 24 21 103.047
10 13 25 22 101.750
11 14 26 23 117.058
12 15 27 24 123.114
13 16 28 25 143.813
14 17 29 26 177.597
15 18 30 27 208.190
16 19 31 28 208.591
17 20 32 29 169.887
18 21 33 30 168.575
19 22 34 31 150.742
20 23 35 32 134.948
21 24 36 33 129.304
22 25 37 34 119.295
23 26 38 35 109.433
24 27 39 36 97.523
25 28 40 37 96.138
26 29 41 38 110.402
27 30 42 39 103.250
28 31 43 40 101.126
29 32 44 41 106.445
30 33 45 42 102.330
31 34 46 43 95.720
32 35 47 44 90.917
33 36 48 45 92.118
34 37 49 46 89.944
35 38 50 47 90.962
36 39 51 48 85.722
37 40 52 49 85.208
38 41 53 50 81.274
39 42 54 51 76.582
40 43 55 52 79.609
41 44 56 53 78.539
42 45 57 54 83.093
43 46 58 55 75.911
44 47 59 56 100.900
45 48 60 57 80.101
1 4 19 16 102.998
2 5 20 17 116.852
3 6 21 18 114.025
4 7 22 19 117.418
5 8 23 20 112.792
6 9 24 21 106.787
7 10 25 22 91.820
8 11 26 23 73.951
9 12 27 24 74.531
10 13 28 25 84.242
11 14 29 26 102.364
12 15 30 27 121.252
13 16 31 28 113.821
14 17 32 29 114.353
15 18 33 30 114.737
16 19 34 31 104.461
17 20 35 32 97.136
18 21 36 33 91.948
19 22 37 34 82.863
20 23 38 35 80.118
21 24 39 36 74.795
22 25 40 37 75.493
23 26 41 38 67.267
24 27 42 39 63.423
25 28 43 40 68.873
26 29 44 41 74.527
27 30 45 42 70.825
28 31 46 43 74.422
29 32 47 44 78.557
30 33 48 45 72.450
31 34 49 46 66.991
32 35 50 47 61.073
33 36 51 48 60.805
34 37 52 49 62.403
35 38 53 50 63.436
36 39 54 51 60.632
37 40 55 52 61.808
38 41 56 53 54.317
39 42 57 54 64.518
40 43 58 55 60.771
41 44 59 56 61.864
42 45 60 57 60.270
1 4 22 19 105.432
2 5 23 20 93.280
3 6 24 21 81.108
4 7 25 22 77.763
5 8 26 23 79.940
6 9 27 24 86.491
7 10 28 25 84.400
8 11 29 26 130.225
9 12 30 27 88.906
10 13 31 28 79.980
11 14 32 29 63.137
12 15 33 30 73.593
13 16 34 31 75.566
14 17 35 32 78.020
15 18 36 33 80.976
16 19 37 34 72.050
17 20 38 35 76.648
18 21 39 36 76.015
19 22 40 37 76.556
20 23 41 38 68.883
21 24 42 39 65.004
22 25 43 40 59.231
23 26 44 41 59.092
24 27 45 42 63.301
25 28 46 43 64.304
26 29 47 44 66.501
27 30 48 45 69.002
28 31 49 46 65.795
29 32 50 47 65.063
30 33 51 48 59.185
31 34 52 49 57.509
32 35 53 50 53.062
33 36 54 51 51.373
34 37 55 52 51.651
35 38 56 53 54.646
36 39 57 54 60.702
37 40 58 55 52.192
38 41 59 56 64.199
39 42 60 57 39.380
1 5 25 21 72.759
2 6 26 22 71.372
3 7 27 23 71.191
4 8 28 24 78.113
5 9 29 25 88.412
6 10 30 26 110.182
7 11 31 27 127.569
8 12 32 28 73.116
9 13 33 29 78.007
10 14 34 30 66.335
11 15 35 31 63.380
12 16 36 32 70.226
13 17 37 33 79.480
14 18 38 34 71.613
15 19 39 35 74.272
16 20 40 36 75.634
17 21 41 37 73.820
18 22 42 38 72.624
19 23 43 39 67.853
20 24 44 40 61.294
21 25 45 41 80.490
22 26 46 42 69.949
23 27 47 43 68.195
24 28 48 44 64.274
25 29 49 45 61.666
26 30 50 46 59.756
27 31 51 47 66.878
28 32 52 48 58.881
29 33 53 49 57.318
30 34 54 50 55.780
31 35 55 51 49.833
32 36 56 52 49.210
33 37 57 53 50.547
34 38 58 54 49.914
35 39 59 55 51.286
36 40 60 56 53.789
1 5 29 25 67.953
2 6 30 26 74.867
3 7 31 27 91.598
4 8 32 28 96.216
5 9 33 29 65.287
6 10 34 30 106.006
7 11 35 31 39.892
8 12 36 32 36.681
9 13 37 33 19.484
10 14 38 34 58.417
11 15 39 35 21.155
12 16 40 36 61.390
13 17 41 37 41.317
14 18 42 38 69.932
15 19 43 39 67.231
16 20 44 40 63.528
17 21 45 41 77.066
18 22 46 42 74.198
19 23 47 43 72.993
20 24 48 44 70.020
21 25 49 45 42.144
22 26 50 46 57.001
23 27 51 47 44.871
24 28 52 48 54.969
25 29 53 49 55.462
26 30 54 50 55.893
27 31 55 51 57.538
28 32 56 52 51.714
29 33 57 53 50.756
30 34 58 54 50.562
31 35 59 55 46.217
32 36 60 56 44.422
1 6 31 26 63.617
2 7 32 27 50.366
3 8 33 28 46.766
4 9 34 29 61.412
5 10 35 30 71.402
6 11 36 31 72.118
7 12 37 32 18.215
8 13 38 33 3.852
9 14 39 34 52.816
10 15 40 35 52.314
11 16 41 36 54.243
12 17 42 37 50.341
13 18 43 38 64.271
14 19 44 39 65.716
15 20 45 40 94.235
16 21 46 41 74.493
17 22 47 42 81.945
18 23 48 43 73.312
19 24 49 44 74.104
20 25 50 45 60.595
21 26 51 46 45.654
22 27 52 47 45.082
23 28 53 48 51.949
24 29 54 49 54.010
25 30 55 50 56.216
26 31 56 51 42.317
27 32 57 52 58.314
28 33 58 53 49.373
29 34 59 54 51.874
30 35 60 55 47.224
1 6 36 31 47.831
2 7 37 32 63.203
3 8 38 33 44.763
4 9 39 34 36.615
5 10 40 35 49.876
6 11 41 36 32.008
7 12 42 37 82.137
8 13 43 38 100.654
9 14 44 39 53.241
10 15 45 40 2.562
11 16 46 41 2.771
12 17 47 42 25.323
13 18 48 43 30.040
14 19 49 44 73.857
15 20 50 45 64.038
16 21 51 46 64.555
17 22 52 47 53.911
18 23 53 48 57.232
19 24 54 49 71.339
20 25 55 50 52.691
21 26 56 51 108.142
22 27 57 52 34.449
23 28 58 53 54.417
24 29 59 54 50.305
25 30 60 55 39.661
1 7 37 31 29.632
2 8 38 32 52.771
3 9 39 33 53.586
4 10 40 34 59.059
5 11 41 35 71.266
6 12 42 36 41.032
7 13 43 37 100.144
8 14 44 38 54.242
9 15 45 39 57.634
10 16 46 40 31.660
11 17 47 41 21.285
12 18 48 42 56.767
13 19 49 43 57.408
14 20 50 44 94.881
15 21 51 45 62.430
16 22 52 46 60.070
17 23 53 47 55.863
18 24 54 48 57.514
19 25 55 49 56.858
20 26 56 50 63.802
21 27 57 51 32.708
22 28 58 52 53.721
23 29 59 53 48.941
24 30 60 54 47.508
1 7 43 37 53.478
2 8 44 38 52.370
3 9 45 39 55.299
4 10 46 40 136.604
5 11 47 41 149.364
6 12 48 42 119.966
7 13 49 43 93.313
8 14 50 44 56.763
9 15 51 45 55.695
10 16 52 46 82.757
11 17 53 47 83.285
12 18 54 48 60.220
13 19 55 49 64.073
14 20 56 50 102.391
15 21 57 51 57.344
16 22 58 52 69.602
17 23 59 53 45.997
18 24 60 54 77.624
1 8 50 43 50.938
2 9 51 44 62.484
3 10 52 45 -1.416
4 11 53 46 28.318
5 12 54 47 -61.637
6 13 55 48 -78.308
7 14 56 49 54.679
8 15 57 50 56.018
9 16 58 51 53.940
10 17 59 52 66.686
11 18 60 53 21.705
1 9 57 49 53.887
2 10 58 50 -114.688
3 11 59 51 87.419
4 12 60 52 168.206
1 20 58 39 63.965
2 21 59 40 62.420
3 22 60 41 69.558
