48# Number of electrodes
# x z
0.000     0.000
1.000     0.000
2.000     0.000
3.000     0.000
4.000     0.000
5.000     0.000
6.000     0.000
7.000     0.000
8.000     0.000
9.000     0.000
10.000     0.000
11.000     0.000
12.000     0.000
13.000     0.000
14.000     0.000
15.000     0.000
16.000     0.000
17.000     0.000
18.000     0.000
19.000     0.000
20.000     0.000
21.000     0.000
22.000     0.000
23.000     0.000
24.000     0.000
25.000     0.000
26.000     0.000
27.000     0.000
28.000     0.000
29.000     0.000
30.000     0.000
31.000     0.000
32.000     0.000
33.000     0.000
34.000     0.000
35.000     0.000
36.000     0.000
37.000     0.000
38.000     0.000
39.000     0.000
40.000     0.000
41.000     0.000
42.000     0.000
43.000     0.000
44.000     0.000
45.000     0.000
46.000     0.000
47.000     0.000
909# Number of data
# a    b    m    n    rhoa
    13	    28	    18	    23	       13611.86
    14	    29	    19	    24	        2209.58
    15	    30	    20	    25	        2374.48
    16	    31	    21	    26	        2423.86
    17	    32	    22	    27	       18414.38
    18	    33	    23	    28	         489.41
    19	    34	    24	    29	        1215.80
    20	    35	    25	    30	         786.18
    21	    36	    26	    31	        -116.03
    22	    37	    27	    32	        -999.51
    23	    38	    28	    33	        2040.72
    24	    39	    29	    34	        1752.65
    25	    40	    30	    35	        4261.69
    26	    41	    31	    36	        3618.73
    27	    42	    32	    37	        2497.19
    28	    43	    33	    38	        1272.81
    29	    44	    34	    39	        -730.93
    30	    45	    35	    40	        -648.45
    31	    46	    36	    41	       -6554.83
    32	    47	    37	    42	         -18.40
    33	    48	    38	    43	         900.60
     1	    19	     7	    13	       27302.49
     2	    20	     8	    14	         891.09
     3	    21	     9	    15	        -604.08
     4	    22	    10	    16	        -768.73
     5	    23	    11	    17	     -149485.92
     6	    24	    12	    18	        4825.25
     7	    25	    13	    19	       27258.92
     8	    26	    14	    20	        1212.05
     9	    27	    15	    21	        1397.58
    10	    28	    16	    22	         961.92
    11	    29	    17	    23	       -5348.63
    12	    30	    18	    24	         655.32
    13	    31	    19	    25	        3824.67
    14	    32	    20	    26	        1746.95
    15	    33	    21	    27	         979.45
    16	    34	    22	    28	        -962.96
    17	    35	    23	    29	       -5176.16
    18	    36	    24	    30	        -286.42
    19	    37	    25	    31	          -8.79
    20	    38	    26	    32	        -483.84
    21	    39	    27	    33	         408.46
    22	    40	    28	    34	        1452.09
    23	    41	    29	    35	         948.10
    24	    42	    30	    36	        1504.83
    25	    43	    31	    37	        2855.10
    26	    44	    32	    38	        4504.68
    27	    45	    33	    39	         839.67
    28	    46	    34	    40	        2247.86
    29	    47	    35	    41	       -1225.50
    30	    48	    36	    42	       -3162.00
     1	    22	     8	    15	         450.99
     2	    23	     9	    16	         429.68
     3	    24	    10	    17	       -3756.19
     4	    25	    11	    18	         665.83
     5	    26	    12	    19	       78943.65
     6	    27	    13	    20	      169111.58
     7	    28	    14	    21	         414.56
     8	    29	    15	    22	        1118.98
     9	    30	    16	    23	         678.82
    10	    31	    17	    24	      -17905.90
    11	    32	    18	    25	        1239.58
    12	    33	    19	    26	         519.28
    13	    34	    20	    27	       18158.93
    14	    35	    21	    28	        -358.12
    15	    36	    22	    29	         -35.96
    16	    37	    23	    30	       -2065.53
    17	    38	    24	    31	        9033.45
    18	    39	    25	    32	       -1122.88
    19	    40	    26	    33	         405.33
    20	    41	    27	    34	         622.54
    21	    42	    28	    35	        1062.35
    22	    43	    29	    36	          36.76
    23	    44	    30	    37	         895.69
    24	    45	    31	    38	        1111.25
    25	    46	    32	    39	        3621.66
    26	    47	    33	    40	        1788.89
    27	    48	    34	    41	         348.96
     1	    25	     9	    17	        5727.50
     2	    26	    10	    18	       -1862.78
     3	    27	    11	    19	        1469.82
     4	    28	    12	    20	      -18717.26
     5	    29	    13	    21	      388666.10
     6	    30	    14	    22	        1631.40
     7	    31	    15	    23	         218.46
     8	    32	    16	    24	         506.93
     9	    33	    17	    25	        1890.24
    10	    34	    18	    26	         376.89
    11	    35	    19	    27	         290.38
    12	    36	    20	    28	       -2577.23
    13	    37	    21	    29	      -31047.32
    14	    38	    22	    30	        -683.01
    15	    39	    23	    31	         -19.66
    16	    40	    24	    32	        -457.17
    17	    41	    25	    33	        4336.83
    18	    42	    26	    34	         357.23
    19	    43	    27	    35	         340.69
    20	    44	    28	    36	        1053.59
    21	    45	    29	    37	       -2192.54
    22	    46	    30	    38	      -29924.17
    23	    47	    31	    39	        5046.72
    24	    48	    32	    40	        2706.15
     1	    28	    10	    19	       -1964.34
     2	    29	    11	    20	         194.15
     3	    30	    12	    21	      -27210.05
     4	    31	    13	    22	       -4162.92
     5	    32	    14	    23	        9896.80
     6	    33	    15	    24	        -637.89
     7	    34	    16	    25	       -1255.65
     8	    35	    17	    26	       -4079.29
     9	    36	    18	    27	          33.84
    10	    37	    19	    28	       -3767.59
    11	    38	    20	    29	        -219.03
    12	    39	    21	    30	      -21022.89
    13	    40	    22	    31	      -37311.33
    14	    41	    23	    32	        -691.49
    15	    42	    24	    33	         105.68
    16	    43	    25	    34	         -43.56
    17	    44	    26	    35	        2567.31
    18	    45	    27	    36	       -1158.65
    19	    46	    28	    37	        9206.94
    20	    47	    29	    38	        -505.95
    21	    48	    30	    39	        1209.24
     1	    31	    11	    21	         752.72
     2	    32	    12	    22	       -5924.88
     3	    33	    13	    23	       50304.10
     4	    34	    14	    24	        -431.50
     5	    35	    15	    25	        9471.85
     6	    36	    16	    26	        -125.37
     7	    37	    17	    27	       18382.99
     8	    38	    18	    28	       -2038.26
     9	    39	    19	    29	       -1059.14
    10	    40	    20	    30	        -378.36
    11	    41	    21	    31	         -83.81
    12	    42	    22	    32	      -16377.68
    13	    43	    23	    33	        5133.74
    14	    44	    24	    34	          68.36
    15	    45	    25	    35	       -1333.74
    16	    46	    26	    36	       -3851.18
    17	    47	    27	    37	       -3362.60
    18	    48	    28	    38	        1511.00
     1	    34	    12	    23	       -3074.75
     2	    35	    13	    24	       20707.08
     3	    36	    14	    25	         -54.17
     4	    37	    15	    26	          22.59
     5	    38	    16	    27	        2586.99
     6	    39	    17	    28	      240977.45
     7	    40	    18	    29	       -2815.57
     8	    41	    19	    30	        -274.45
     9	    42	    20	    31	        -591.15
    10	    43	    21	    32	       -5937.19
    11	    44	    22	    33	        -988.60
    12	    45	    23	    34	          41.56
    13	    46	    24	    35	        6049.86
    14	    47	    25	    36	       -1869.67
    15	    48	    26	    37	        -417.46
     1	    37	    13	    25	       10791.33
     2	    38	    14	    26	         -97.45
     3	    39	    15	    27	        1060.63
     4	    40	    16	    28	       -1865.70
     5	    41	    17	    29	      292420.86
     6	    42	    18	    30	       -7162.86
     7	    43	    19	    31	       -4980.32
     8	    44	    20	    32	       -2213.40
     9	    45	    21	    33	       -1128.65
    10	    46	    22	    34	        -916.75
    11	    47	    23	    35	        -985.69
    12	    48	    24	    36	        4618.36
     1	    40	    14	    27	          68.44
     2	    41	    15	    28	        -617.51
     3	    42	    16	    29	       -3104.58
     4	    43	    17	    30	       11670.23
     5	    44	    18	    31	      -28737.44
     6	    45	    19	    32	      -33677.16
     7	    46	    20	    33	         590.49
     8	    47	    21	    34	       -1383.25
     9	    48	    22	    35	        -647.72
     1	    43	    15	    29	        -121.35
     2	    44	    16	    30	       -1871.26
     3	    45	    17	    31	      -18156.11
     4	    46	    18	    32	      -12624.09
     5	    47	    19	    33	       -2007.71
     6	    48	    20	    34	        3457.38
     1	    46	    16	    31	        8241.89
     2	    47	    17	    32	      -12264.23
     3	    48	    18	    33	       -1454.75
     1	     2	     4	     3	        4140.19
     2	     3	     5	     4	       -7344.33
     3	     4	     6	     5	      -12130.54
     4	     5	     7	     6	       43192.81
     5	     6	     8	     7	        2744.55
     6	     7	     9	     8	        7750.00
     7	     8	    10	     9	       26349.33
     8	     9	    11	    10	       41855.95
     9	    10	    12	    11	       22528.07
    10	    11	    13	    12	       52359.24
    11	    12	    14	    13	      108641.93
    12	    13	    15	    14	        1155.78
    13	    14	    16	    15	       17545.55
    14	    15	    17	    16	       32354.99
    15	    16	    18	    17	        7426.18
    16	    17	    19	    18	       16530.46
    17	    18	    20	    19	       44658.80
    18	    19	    21	    20	       15378.28
    19	    20	    22	    21	       20318.23
    20	    21	    23	    22	        8358.10
    21	    22	    24	    23	        9067.36
    22	    23	    25	    24	        7644.11
    23	    24	    26	    25	        8180.09
    24	    25	    27	    26	       10794.29
    25	    26	    28	    27	       10175.14
    26	    27	    29	    28	       18198.53
    27	    28	    30	    29	        8702.25
    28	    29	    31	    30	       20567.49
    29	    30	    32	    31	       13127.50
    30	    31	    33	    32	        9677.97
    31	    32	    34	    33	       10230.60
    32	    33	    35	    34	        8925.91
    33	    34	    36	    35	        8798.04
    34	    35	    37	    36	        4671.04
    35	    36	    38	    37	        3848.15
    36	    37	    39	    38	        3215.94
    37	    38	    40	    39	        2546.57
    38	    39	    41	    40	        1351.45
    39	    40	    42	    41	        3554.09
    40	    41	    43	    42	        4218.19
    41	    42	    44	    43	        5503.37
    42	    43	    45	    44	        6058.65
    43	    44	    46	    45	       10308.90
    44	    45	    47	    46	       34571.26
    45	    46	    48	    47	       38263.93
     1	     2	     5	     4	      -21065.08
     2	     3	     6	     5	       59891.06
     3	     4	     7	     6	        -273.92
     4	     5	     8	     7	      -41359.30
     5	     6	     9	     8	       13109.30
     6	     7	    10	     9	        9603.88
     7	     8	    11	    10	       33069.70
     8	     9	    12	    11	       17536.02
     9	    10	    13	    12	      -67504.34
    10	    11	    14	    13	      -88609.23
    11	    12	    15	    14	        2782.79
    12	    13	    16	    15	        3932.67
    13	    14	    17	    16	      310186.88
    14	    15	    18	    17	        1688.72
    15	    16	    19	    18	       19592.08
    16	    17	    20	    19	      -39959.65
    17	    18	    21	    20	       16736.13
    18	    19	    22	    21	       16074.08
    19	    20	    23	    22	       10190.39
    20	    21	    24	    23	        6981.96
    21	    22	    25	    24	        6170.56
    22	    23	    26	    25	        8515.98
    23	    24	    27	    26	        7632.75
    24	    25	    28	    27	        3711.05
    25	    26	    29	    28	        3333.05
    26	    27	    30	    29	        5912.69
    27	    28	    31	    30	       14905.18
    28	    29	    32	    31	       29549.15
    29	    30	    33	    32	       14550.61
    30	    31	    34	    33	       17863.05
    31	    32	    35	    34	       13099.18
    32	    33	    36	    35	        8866.80
    33	    34	    37	    36	        5918.11
    34	    35	    38	    37	        3111.08
    35	    36	    39	    38	        2198.34
    36	    37	    40	    39	        2373.88
    37	    38	    41	    40	        2320.16
    38	    39	    42	    41	        1724.95
    39	    40	    43	    42	        3075.69
    40	    41	    44	    43	        4752.13
    41	    42	    45	    44	        9021.61
    42	    43	    46	    45	      -63714.80
    43	    44	    47	    46	        8234.60
    44	    45	    48	    47	       15270.34
     1	     2	     6	     5	       58872.74
     2	     3	     7	     6	       20797.54
     3	     4	     8	     7	       15446.09
     4	     5	     9	     8	       29501.26
     5	     6	    10	     9	      147723.61
     6	     7	    11	    10	        9315.21
     7	     8	    12	    11	        -628.11
     8	     9	    13	    12	      -22488.26
     9	    10	    14	    13	      206437.01
    10	    11	    15	    14	       17079.87
    11	    12	    16	    15	       28579.32
    12	    13	    17	    16	    -1779165.12
    13	    14	    18	    17	     -708947.44
    14	    15	    19	    18	       16029.57
    15	    16	    20	    19	       12424.66
    16	    17	    21	    20	         482.64
    17	    18	    22	    21	      109714.61
    18	    19	    23	    22	        5856.80
    19	    20	    24	    23	        8089.26
    20	    21	    25	    24	        4056.47
    21	    22	    26	    25	        6703.86
    22	    23	    27	    26	        6834.90
    23	    24	    28	    27	        4949.59
    24	    25	    29	    28	      -12595.75
    25	    26	    30	    29	       32273.44
    26	    27	    31	    30	       13534.56
    27	    28	    32	    31	       20759.34
    28	    29	    33	    32	      -41592.60
    29	    30	    34	    33	      -29995.61
    30	    31	    35	    34	        1812.50
    31	    32	    36	    35	       -1075.33
    32	    33	    37	    36	        -367.76
    33	    34	    38	    37	        6393.33
    34	    35	    39	    38	        3137.04
    35	    36	    40	    39	        1907.43
    36	    37	    41	    40	        1492.97
    37	    38	    42	    41	        2219.63
    38	    39	    43	    42	        1191.03
    39	    40	    44	    43	        1061.70
    40	    41	    45	    44	          18.38
    41	    42	    46	    45	      -13712.68
    42	    43	    47	    46	      173007.34
    43	    44	    48	    47	        7846.55
     1	     2	     7	     6	        7858.99
     2	     3	     8	     7	      -39657.60
     3	     4	     9	     8	       -4467.70
     4	     5	    10	     9	       16578.88
     5	     6	    11	    10	     -280262.77
     6	     7	    12	    11	      191123.91
     7	     8	    13	    12	      336657.93
     8	     9	    14	    13	       52497.48
     9	    10	    15	    14	        4235.48
    10	    11	    16	    15	        -252.01
    11	    12	    17	    16	    -1536373.44
    12	    13	    18	    17	     3597794.91
    13	    14	    19	    18	     -190216.38
    14	    15	    20	    19	       12004.62
    15	    16	    21	    20	        7149.55
    16	    17	    22	    21	     -150873.80
    17	    18	    23	    22	       32100.48
    18	    19	    24	    23	       10198.07
    19	    20	    25	    24	        5030.79
    20	    21	    26	    25	        5340.34
    21	    22	    27	    26	        5069.29
    22	    23	    28	    27	        5048.29
    23	    24	    29	    28	        1102.63
    24	    25	    30	    29	       -7707.16
    25	    26	    31	    30	       40642.31
    26	    27	    32	    31	       13960.29
    27	    28	    33	    32	      -40810.61
    28	    29	    34	    33	       -5885.46
    29	    30	    35	    34	       13206.32
    30	    31	    36	    35	      -11956.90
    31	    32	    37	    36	       22239.12
    32	    33	    38	    37	        3943.85
    33	    34	    39	    38	         593.41
    34	    35	    40	    39	         778.94
    35	    36	    41	    40	        1542.81
    36	    37	    42	    41	        3429.86
    37	    38	    43	    42	        -113.81
    38	    39	    44	    43	         812.23
    39	    40	    45	    44	        9081.04
    40	    41	    46	    45	       85687.96
    41	    42	    47	    46	       46851.12
    42	    43	    48	    47	        3721.60
     1	     2	     8	     7	      -18309.67
     2	     3	     9	     8	       17463.92
     3	     4	    10	     9	      -13369.85
     4	     5	    11	    10	     -114004.52
     5	     6	    12	    11	     1636006.08
     6	     7	    13	    12	     1625281.61
     7	     8	    14	    13	     -530431.99
     8	     9	    15	    14	        5440.18
     9	    10	    16	    15	       24851.42
    10	    11	    17	    16	      206837.98
    11	    12	    18	    17	     2646874.68
    12	    13	    19	    18	       90896.84
    13	    14	    20	    19	      479959.35
    14	    15	    21	    20	        4287.98
    15	    16	    22	    21	        5759.05
    16	    17	    23	    22	      -93957.34
    17	    18	    24	    23	      435926.70
    18	    19	    25	    24	       -3083.83
    19	    20	    26	    25	        5736.21
    20	    21	    27	    26	        3818.85
    21	    22	    28	    27	        3924.80
    22	    23	    29	    28	        4275.14
    23	    24	    30	    29	        5582.52
    24	    25	    31	    30	         604.89
    25	    26	    32	    31	       32400.55
    26	    27	    33	    32	      -37236.00
    27	    28	    34	    33	       13590.97
    28	    29	    35	    34	       24519.80
    29	    30	    36	    35	       51348.92
    30	    31	    37	    36	      -35260.05
    31	    32	    38	    37	      -11226.71
    32	    33	    39	    38	        7925.27
    33	    34	    40	    39	        8750.01
    34	    35	    41	    40	         953.23
    35	    36	    42	    41	        -277.27
    36	    37	    43	    42	         295.75
    37	    38	    44	    43	        5632.92
    38	    39	    45	    44	        6382.78
    39	    40	    46	    45	      -25189.95
    40	    41	    47	    46	     -144530.73
    41	    42	    48	    47	        4984.71
     1	     3	     9	     7	      -17429.12
     2	     4	    10	     8	        4892.70
     3	     5	    11	     9	        -148.83
     4	     6	    12	    10	      -73856.27
     5	     7	    13	    11	     1392077.57
     6	     8	    14	    12	       -6817.94
     7	     9	    15	    13	     -105188.09
     8	    10	    16	    14	        9522.25
     9	    11	    17	    15	       14287.91
    10	    12	    18	    16	       -6516.20
    11	    13	    19	    17	      478273.22
    12	    14	    20	    18	       13448.36
    13	    15	    21	    19	       65893.09
    14	    16	    22	    20	        5847.74
    15	    17	    23	    21	      -24701.21
    16	    18	    24	    22	        5445.88
    17	    19	    25	    23	       -5322.13
    18	    20	    26	    24	        4769.62
    19	    21	    27	    25	        4809.38
    20	    22	    28	    26	        4247.31
    21	    23	    29	    27	        5225.90
    22	    24	    30	    28	        4335.96
    23	    25	    31	    29	        6388.79
    24	    26	    32	    30	       21103.11
    25	    27	    33	    31	        3635.53
    26	    28	    34	    32	      -16622.12
    27	    29	    35	    33	         122.56
    28	    30	    36	    34	       16474.00
    29	    31	    37	    35	       -3287.07
    30	    32	    38	    36	        9541.48
    31	    33	    39	    37	        2564.36
    32	    34	    40	    38	        5671.69
    33	    35	    41	    39	        2197.71
    34	    36	    42	    40	         875.08
    35	    37	    43	    41	        2785.53
    36	    38	    44	    42	         560.05
    37	    39	    45	    43	        1933.61
    38	    40	    46	    44	       24576.25
    39	    41	    47	    45	        2020.28
    40	    42	    48	    46	      -13090.19
     1	     3	    11	     9	      -11854.49
     2	     4	    12	    10	         -19.62
     3	     5	    13	    11	    -3210455.21
     4	     6	    14	    12	      125594.30
     5	     7	    15	    13	    -3326322.96
     6	     8	    16	    14	       -1916.44
     7	     9	    17	    15	      118727.53
     8	    10	    18	    16	       -2158.83
     9	    11	    19	    17	       -5868.72
    10	    12	    20	    18	        2974.51
    11	    13	    21	    19	     -151171.60
    12	    14	    22	    20	      -26633.74
    13	    15	    23	    21	       63338.80
    14	    16	    24	    22	        3576.14
    15	    17	    25	    23	       14075.96
    16	    18	    26	    24	        1934.77
    17	    19	    27	    25	      -27437.70
    18	    20	    28	    26	        3527.94
    19	    21	    29	    27	        1495.39
    20	    22	    30	    28	         196.28
    21	    23	    31	    29	        5340.45
    22	    24	    32	    30	       13318.77
    23	    25	    33	    31	        9284.19
    24	    26	    34	    32	        3545.11
    25	    27	    35	    33	        2868.86
    26	    28	    36	    34	       -2334.47
    27	    29	    37	    35	        7012.91
    28	    30	    38	    36	      -17700.67
    29	    31	    39	    37	       12237.86
    30	    32	    40	    38	        4715.71
    31	    33	    41	    39	       -1248.82
    32	    34	    42	    40	       -3247.87
    33	    35	    43	    41	        -957.34
    34	    36	    44	    42	        3017.16
    35	    37	    45	    43	       -7709.08
    36	    38	    46	    44	      -21648.64
    37	    39	    47	    45	       -2714.63
    38	    40	    48	    46	      -50715.48
     1	     3	    13	    11	     -624973.82
     2	     4	    14	    12	       -3303.23
     3	     5	    15	    13	     6202084.82
     4	     6	    16	    14	       18660.71
     5	     7	    17	    15	     4580674.96
     6	     8	    18	    16	       38017.06
     7	     9	    19	    17	     -231874.13
     8	    10	    20	    18	       -5804.97
     9	    11	    21	    19	        4635.12
    10	    12	    22	    20	       71447.03
    11	    13	    23	    21	     -105090.99
    12	    14	    24	    22	       89544.54
    13	    15	    25	    23	      -51882.69
    14	    16	    26	    24	       -1944.83
    15	    17	    27	    25	       67259.53
    16	    18	    28	    26	        1876.39
    17	    19	    29	    27	       36792.51
    18	    20	    30	    28	        2285.37
    19	    21	    31	    29	       12773.98
    20	    22	    32	    30	       11125.47
    21	    23	    33	    31	       -6494.76
    22	    24	    34	    32	      -13002.44
    23	    25	    35	    33	        2194.54
    24	    26	    36	    34	       -3226.62
    25	    27	    37	    35	        2353.98
    26	    28	    38	    36	       -2750.67
    27	    29	    39	    37	      -32958.38
    28	    30	    40	    38	       -2439.84
    29	    31	    41	    39	        1605.65
    30	    32	    42	    40	       -7594.96
    31	    33	    43	    41	        -740.80
    32	    34	    44	    42	       -9747.09
    33	    35	    45	    43	       14737.22
    34	    36	    46	    44	     -199532.24
    35	    37	    47	    45	       10633.86
    36	    38	    48	    46	       51887.18
     1	     3	    15	    13	     1061970.63
     2	     4	    16	    14	        9153.05
     3	     5	    17	    15	    -7519737.47
     4	     6	    18	    16	      -52999.34
     5	     7	    19	    17	    -8043574.10
     6	     8	    20	    18	       15220.75
     7	     9	    21	    19	       16781.50
     8	    10	    22	    20	       22964.60
     9	    11	    23	    21	        2973.63
    10	    12	    24	    22	      -16820.00
    11	    13	    25	    23	       41437.55
    12	    14	    26	    24	     -113937.74
